,ORIGIN_AIRPORT,count,date
1812,FLL,109,2015-12-24
1813,FNT,9,2015-12-24
1814,FSD,8,2015-12-24
1815,FSM,2,2015-12-24
1816,FWA,10,2015-12-24
1817,GCC,1,2015-12-24
1818,GCK,1,2015-12-24
1819,GEG,12,2015-12-24
1820,GFK,2,2015-12-24
1821,GGG,1,2015-12-24
1822,GJT,7,2015-12-24
1823,GNV,3,2015-12-24
1824,GPT,5,2015-12-24
1825,GRB,8,2015-12-24
1826,GRI,1,2015-12-24
1827,GRK,6,2015-12-24
1828,GRR,16,2015-12-24
1829,GSO,3,2015-12-24
1830,GSP,5,2015-12-24
1831,GTF,4,2015-12-24
1832,HDN,5,2015-12-24
1833,HIB,2,2015-12-24
1834,HLN,2,2015-12-24
1835,HNL,91,2015-12-24
1836,HOB,2,2015-12-24
1837,HOU,51,2015-12-24
1838,HPN,2,2015-12-24
1839,HRL,6,2015-12-24
1840,HSV,4,2015-12-24
1841,HYS,2,2015-12-24
1842,IAD,36,2015-12-24
1843,IAG,1,2015-12-24
1844,IAH,192,2015-12-24
1845,ICT,12,2015-12-24
1846,IDA,3,2015-12-24
1847,ILM,2,2015-12-24
1848,IMT,2,2015-12-24
1849,IND,32,2015-12-24
1850,INL,2,2015-12-24
1851,ISN,3,2015-12-24
1852,ISP,6,2015-12-24
1853,ITH,1,2015-12-24
1854,ITO,10,2015-12-24
1855,JAC,6,2015-12-24
1856,JAN,7,2015-12-24
1857,JAX,24,2015-12-24
1858,JFK,85,2015-12-24
1859,JLN,1,2015-12-24
1860,JMS,3,2015-12-24
1861,JNU,8,2015-12-24
1862,KOA,25,2015-12-24
1863,KTN,6,2015-12-24
1864,LAN,4,2015-12-24
1865,LAR,1,2015-12-24
1866,LAS,147,2015-12-24
1867,LAW,3,2015-12-24
1868,LAX,195,2015-12-24
1869,LBB,8,2015-12-24
1870,LBE,2,2015-12-24
1871,LCH,4,2015-12-24
1872,LEX,7,2015-12-24
1873,LFT,6,2015-12-24
1874,LGA,94,2015-12-24
1875,LGB,11,2015-12-24
1876,LIH,25,2015-12-24
1877,LIT,19,2015-12-24
1878,LNK,2,2015-12-24
1879,LRD,3,2015-12-24
1880,LSE,5,2015-12-24
1881,LWS,2,2015-12-24
1882,MAF,10,2015-12-24
1883,MBS,4,2015-12-24
1884,MCI,48,2015-12-24
1885,MCO,155,2015-12-24
1886,MDT,3,2015-12-24
1887,MDW,75,2015-12-24
1888,MEM,20,2015-12-24
1889,MFE,6,2015-12-24
1890,MFR,3,2015-12-24
1891,MGM,2,2015-12-24
1892,MHK,3,2015-12-24
1893,MHT,9,2015-12-24
1894,MIA,125,2015-12-24
1895,MKE,43,2015-12-24
1896,MKG,2,2015-12-24
1897,MLB,1,2015-12-24
1898,MLI,6,2015-12-24
1899,MLU,4,2015-12-24
1900,MOB,5,2015-12-24
1901,MOT,3,2015-12-24
1902,MRY,3,2015-12-24
1903,MSN,13,2015-12-24
1904,MSO,3,2015-12-24
1905,MSP,140,2015-12-24
1906,MSY,47,2015-12-24
1907,MTJ,4,2015-12-24
1908,MYR,5,2015-12-24
1909,OAK,30,2015-12-24
1910,OGG,42,2015-12-24
1911,OKC,27,2015-12-24
1912,OMA,14,2015-12-24
1913,ONT,23,2015-12-24
1914,ORD,439,2015-12-24
1915,ORF,9,2015-12-24
1916,ORH,2,2015-12-24
1917,OTH,1,2015-12-24
1918,OTZ,1,2015-12-24
1919,PAH,2,2015-12-24
1920,PBG,1,2015-12-24
1921,PBI,43,2015-12-24
1922,PDX,87,2015-12-24
1923,PHL,48,2015-12-24
1924,PHX,188,2015-12-24
1925,PIA,8,2015-12-24
1926,PIB,1,2015-12-24
1927,PIH,1,2015-12-24
1928,PIT,32,2015-12-24
1929,PLN,2,2015-12-24
1930,PNS,5,2015-12-24
1931,PSC,6,2015-12-24
1932,PSE,1,2015-12-24
1933,PSG,2,2015-12-24
1934,PSP,21,2015-12-24
1935,PVD,14,2015-12-24
1936,PWM,8,2015-12-24
1937,RAP,5,2015-12-24
1938,RDD,1,2015-12-24
1939,RDM,6,2015-12-24
1940,RDU,32,2015-12-24
1941,RHI,2,2015-12-24
1942,RIC,14,2015-12-24
1943,RKS,2,2015-12-24
1944,RNO,11,2015-12-24
1945,ROA,1,2015-12-24
1946,ROC,13,2015-12-24
1947,ROW,2,2015-12-24
1948,RST,3,2015-12-24
1949,RSW,55,2015-12-24
1950,SAF,1,2015-12-24
1951,SAN,91,2015-12-24
1952,SAT,43,2015-12-24
1953,SAV,6,2015-12-24
1954,SBA,9,2015-12-24
1955,SBN,7,2015-12-24
1956,SBP,4,2015-12-24
1957,SCC,1,2015-12-24
1958,SCE,2,2015-12-24
1959,SDF,12,2015-12-24
1960,SEA,187,2015-12-24
1961,SFO,124,2015-12-24
1962,SGF,10,2015-12-24
1963,SGU,3,2015-12-24
1964,SHV,7,2015-12-24
1965,SIT,2,2015-12-24
1966,SJC,26,2015-12-24
1967,SJT,4,2015-12-24
1968,SJU,37,2015-12-24
1969,SLC,128,2015-12-24
1970,SMF,32,2015-12-24
1971,SMX,2,2015-12-24
1972,SNA,40,2015-12-24
1973,SPI,4,2015-12-24
1974,SPS,2,2015-12-24
1975,SRQ,7,2015-12-24
1976,STL,50,2015-12-24
1977,STT,7,2015-12-24
1978,STX,2,2015-12-24
1979,SUN,1,2015-12-24
1980,SUX,2,2015-12-24
1981,SWF,2,2015-12-24
1982,SYR,8,2015-12-24
1983,TLH,3,2015-12-24
1984,TOL,3,2015-12-24
1985,TPA,97,2015-12-24
1986,TTN,5,2015-12-24
1987,TUL,22,2015-12-24
1988,TUS,28,2015-12-24
1989,TVC,6,2015-12-24
1990,TWF,1,2015-12-24
1991,TXK,2,2015-12-24
1992,TYR,4,2015-12-24
1993,TYS,7,2015-12-24
1994,VLD,1,2015-12-24
1995,VPS,4,2015-12-24
1996,WRG,2,2015-12-24
1997,XNA,12,2015-12-24
1998,YAK,2,2015-12-24
1999,YUM,5,2015-12-24
2000,ABI,5,2015-12-25
2001,ABQ,22,2015-12-25
2002,ACT,4,2015-12-25
2003,ACV,3,2015-12-25
2004,ACY,8,2015-12-25
2005,AEX,1,2015-12-25
2006,AGS,2,2015-12-25
2007,ALB,16,2015-12-25
2008,ALO,1,2015-12-25
2009,AMA,5,2015-12-25
2010,ANC,22,2015-12-25
2011,APN,1,2015-12-25
2012,ASE,2,2015-12-25
2013,ATL,278,2015-12-25
2014,ATW,3,2015-12-25
2015,AUS,65,2015-12-25
2016,AVL,2,2015-12-25
2017,AVP,2,2015-12-25
2018,AZO,5,2015-12-25
2019,BDL,33,2015-12-25
2020,BFL,4,2015-12-25
2021,BGM,1,2015-12-25
2022,BHM,7,2015-12-25
2023,BIL,3,2015-12-25
2024,BIS,4,2015-12-25
2025,BJI,1,2015-12-25
2026,BLI,3,2015-12-25
2027,BMI,4,2015-12-25
2028,BNA,46,2015-12-25
2029,BOI,14,2015-12-25
2030,BOS,141,2015-12-25
2031,BPT,3,2015-12-25
2032,BQN,3,2015-12-25
2033,BRD,2,2015-12-25
2034,BRO,4,2015-12-25
2035,BRW,1,2015-12-25
2036,BTM,1,2015-12-25
2037,BTR,9,2015-12-25
2038,BTV,5,2015-12-25
2039,BUF,27,2015-12-25
2040,BUR,20,2015-12-25
2041,BWI,99,2015-12-25
2042,BZN,6,2015-12-25
2043,CAE,5,2015-12-25
2044,CAK,7,2015-12-25
2045,CHA,4,2015-12-25
2046,CHO,1,2015-12-25
2047,CHS,20,2015-12-25
2048,CID,2,2015-12-25
2049,CIU,1,2015-12-25
2050,CLE,48,2015-12-25
2051,CLL,4,2015-12-25
2052,CLT,172,2015-12-25
2053,CMH,37,2015-12-25
2054,CMI,6,2015-12-25
2055,CMX,2,2015-12-25
2056,COS,10,2015-12-25
2057,COU,3,2015-12-25
2058,CPR,2,2015-12-25
2059,CRP,2,2015-12-25
2060,CRW,3,2015-12-25
2061,CVG,24,2015-12-25
2062,CWA,3,2015-12-25
2063,DAB,3,2015-12-25
2064,DAL,67,2015-12-25
2065,DAY,14,2015-12-25
2066,DBQ,2,2015-12-25
2067,DCA,90,2015-12-25
2068,DEN,166,2015-12-25
2069,DFW,373,2015-12-25
2070,DHN,2,2015-12-25
2071,DLH,4,2015-12-25
2072,DSM,14,2015-12-25
2073,DTW,115,2015-12-25
2074,DVL,1,2015-12-25
2075,ECP,5,2015-12-25
2076,EKO,1,2015-12-25
2077,ELM,2,2015-12-25
2078,ELP,20,2015-12-25
2079,ESC,2,2015-12-25
2080,EUG,4,2015-12-25
2081,EVV,4,2015-12-25
2082,EWR,109,2015-12-25
2083,EYW,3,2015-12-25
2084,FAI,3,2015-12-25
2085,FAR,11,2015-12-25
2086,FAT,12,2015-12-25
2087,FAY,1,2015-12-25
2088,FCA,2,2015-12-25
2089,FLG,4,2015-12-25
2090,FLL,164,2015-12-25
2091,FNT,8,2015-12-25
2092,FSD,4,2015-12-25
2093,FSM,4,2015-12-25
2094,FWA,9,2015-12-25
2095,GCC,1,2015-12-25
2096,GCK,1,2015-12-25
2097,GEG,14,2015-12-25
2098,GFK,1,2015-12-25
2099,GGG,2,2015-12-25
2100,GJT,2,2015-12-25
2101,GNV,6,2015-12-25
2102,GPT,5,2015-12-25
2103,GRB,7,2015-12-25
2104,GRI,1,2015-12-25
2105,GRK,6,2015-12-25
2106,GRR,16,2015-12-25
2107,GSO,5,2015-12-25
2108,GSP,6,2015-12-25
2109,GTF,2,2015-12-25
2110,GUC,1,2015-12-25
2111,GUM,1,2015-12-25
2112,HDN,4,2015-12-25
2113,HIB,3,2015-12-25
2114,HLN,1,2015-12-25
2115,HNL,106,2015-12-25
2116,HOB,1,2015-12-25
2117,HOU,54,2015-12-25
2118,HPN,10,2015-12-25
2119,HRL,6,2015-12-25
2120,HSV,1,2015-12-25
2121,HYS,1,2015-12-25
2122,IAD,42,2015-12-25
2123,IAG,1,2015-12-25
2124,IAH,172,2015-12-25
2125,ICT,13,2015-12-25
2126,IDA,1,2015-12-25
2127,ILM,3,2015-12-25
2128,IMT,2,2015-12-25
2129,IND,37,2015-12-25
2130,INL,2,2015-12-25
2131,ISN,2,2015-12-25
2132,ISP,11,2015-12-25
2133,ITH,1,2015-12-25
2134,ITO,13,2015-12-25
2135,JAC,8,2015-12-25
2136,JAN,11,2015-12-25
2137,JAX,39,2015-12-25
2138,JFK,104,2015-12-25
2139,JLN,1,2015-12-25
2140,JMS,2,2015-12-25
2141,JNU,4,2015-12-25
2142,KOA,29,2015-12-25
2143,KTN,4,2015-12-25
2144,LAN,3,2015-12-25
2145,LAS,192,2015-12-25
2146,LAW,2,2015-12-25
2147,LAX,230,2015-12-25
2148,LBB,8,2015-12-25
2149,LBE,1,2015-12-25
2150,LCH,4,2015-12-25
2151,LEX,5,2015-12-25
2152,LFT,7,2015-12-25
2153,LGA,120,2015-12-25
2154,LGB,13,2015-12-25
2155,LIH,30,2015-12-25
2156,LIT,19,2015-12-25
2157,LNK,2,2015-12-25
2158,LRD,3,2015-12-25
2159,LSE,4,2015-12-25
2160,LWS,1,2015-12-25
2161,MAF,4,2015-12-25
2162,MBS,3,2015-12-25
2163,MCI,47,2015-12-25
2164,MCO,192,2015-12-25
2165,MDT,3,2015-12-25
2166,MDW,85,2015-12-25
2167,MEI,2,2015-12-25
2168,MEM,19,2015-12-25
2169,MFE,3,2015-12-25
2170,MFR,3,2015-12-25
2171,MGM,4,2015-12-25
2172,MHK,5,2015-12-25
2173,MHT,9,2015-12-25
2174,MIA,116,2015-12-25
2175,MKE,44,2015-12-25
2176,MKG,1,2015-12-25
2177,MLB,3,2015-12-25
2178,MLI,8,2015-12-25
2179,MLU,4,2015-12-25
2180,MOB,9,2015-12-25
2181,MOT,2,2015-12-25
2182,MQT,2,2015-12-25
2183,MRY,3,2015-12-25
2184,MSN,15,2015-12-25
2185,MSO,3,2015-12-25
2186,MSP,103,2015-12-25
2187,MSY,53,2015-12-25
2188,MTJ,3,2015-12-25
2189,MYR,7,2015-12-25
2190,OAJ,1,2015-12-25
2191,OAK,39,2015-12-25
2192,OGG,54,2015-12-25
2193,OKC,26,2015-12-25
2194,OMA,22,2015-12-25
2195,ONT,23,2015-12-25
